recordId,individualCount,month,year,species,longitude,latitude
5157139036,1,1,2025,Hystrix indica,35.196819,32.627092
5003293651,1,10,2024,Alectoris chukar,35.043579,32.8044
5002970155,1,10,2024,Lepus capensis,35.154386,32.706298
5003290666,1,11,2024,Canis aureus,35.09111,32.781297
5003290667,1,11,2024,Vulpes vulpes,35.125766,32.736635
5157109460,1,12,2024,Phylloscopus collybita,35.054447,32.735407
5157109501,1,12,2024,Turdus merula,35.055428,32.735318
5157109681,1,1,2025,Myriophyllum aquaticum,35.10199,32.713381
5157109865,1,1,2025,Aythya ferina,35.085462,32.766486
5157109880,1,1,2025,Anas crecca,35.084862,32.768532
5157109908,1,1,2025,Tringa nebularia,35.191644,32.677164
5157109926,1,1,2025,Marmaronetta angustirostris,35.211279,32.636984
5157109931,1,1,2025,Podiceps nigricollis,35.204257,32.63602
5157109933,1,1,2025,Vanellus vanellus,35.146135,32.667205
5157159523,1,4,2025,Cephalanthera longifolia,35.071098,32.723054
5157159524,1,4,2025,Dioscorea communis,35.070347,32.725921
5157159526,1,4,2025,Crataegus aronia,35.072401,32.729214
5157159527,1,4,2025,Troglodytes troglodytes,35.074137,32.730776
5157159529,1,4,2025,Lolium rigidum,35.075687,32.736323
5157159533,1,4,2025,Lomelosia palaestina,35.077884,32.736515
5157159535,1,4,2025,Trifolium scabrum,35.077939,32.735225
5157159540,1,4,2025,Calendula arvensis,35.081471,32.726996
5157159541,1,4,2025,Linum corymbulosum,35.084286,32.720579
5157159545,1,4,2025,Lotus longisiliquosus,35.07842,32.719617
5157159547,1,4,2025,Cynosurus echinatus,35.084062,32.719965
5157159552,1,4,2025,Legousia falcata,35.084073,32.719884
5157159796,1,4,2025,Garrulus glandarius,35.176227,32.641508
5157159801,1,4,2025,Cettia cetti,35.170024,32.641858
5157159919,1,5,2025,Helianthemum syriacum,35.050999,32.742418
5157130523,1,4,2025,Salvia fruticosa,35.071151,32.723027
5157130524,1,4,2025,Oloptum thomasii,35.070368,32.725984
5157130525,1,4,2025,Eryngium creticum,35.074073,32.730866
5157130526,1,4,2025,Cinnyris osea,35.074296,32.731696
5157130532,1,4,2025,Gladiolus italicus,35.077884,32.736506
5157130538,1,4,2025,Bryonia cretica,35.082745,32.723589
5157130788,1,4,2025,Prinia gracilis,35.176238,32.641472
5157130789,1,4,2025,Acrocephalus scirpaceus,35.176067,32.641382
5157130795,1,4,2025,Acrocephalus scirpaceus,35.185372,32.637813
5002615454,1,1,2022,Grus grus,35.208807,32.633828
5002635973,1,1,2022,Fulica atra,35.181312,32.678227
5002636069,1,1,2022,Phalacrocorax carbo,35.177177,32.638992
5002646340,1,1,2022,Hirundo rustica,35.136437,32.69143
5002646659,1,1,2022,Fringilla coelebs,35.209223,32.637111
5002636472,1,3,2022,Alectoris chukar,35.077054,32.757397
5002529772,1,1,2022,Ricinus communis,35.062806,32.806272
5002517988,1,1,2022,Glebionis coronaria,35.063404,32.806146
5002527341,1,1,2022,Podiceps cristatus,35.07153,32.745513
5002527362,1,1,2022,Anas crecca,35.147938,32.665881
5002527447,1,1,2022,Tachybaptus ruficollis,35.128587,32.668305
5002667551,1,3,2022,Francolinus francolinus,35.197084,32.642449
5002527754,1,1,2022,Phalacrocorax carbo,35.136437,32.69143
5002527974,1,2,2022,Lepus capensis,35.189245,32.612448
5002528057,1,1,2022,Pelecanus onocrotalus,35.209223,32.637111
5002677373,1,3,2022,Phoenicolacerta laevis,35.046899,32.75042
5002677855,1,4,2022,Alectoris chukar,35.144071,32.724048
5002664935,1,4,2022,Francolinus francolinus,35.20512,32.631277
5002665580,1,4,2022,Allium dumetorum,35.075513,32.73827
5002665883,1,4,2022,Carduelis carduelis,35.129538,32.704086
5002665896,1,4,2022,Cuculus canorus,35.129517,32.703581
5002666081,1,4,2022,Hordeum spontaneum,35.102138,32.686844
5002666085,1,4,2022,Lathyrus ochrus,35.10119,32.685499
5002666088,1,4,2022,Verbascum sinuatum,35.100359,32.685129
5002666137,1,4,2022,,35.102095,32.687033
5002666139,1,4,2022,Euphorbia valerianifolia,35.100828,32.685616
5002556696,1,3,2022,Stellagama stellio,35.046257,32.751194
5002685513,1,4,2022,Iduna pallida,35.156709,32.649834
5002712520,1,4,2022,Passer domesticus,35.150076,32.655593
5002712523,1,4,2022,Acrocephalus stentoreus,35.14537,32.663192
5002578238,1,4,2022,Ononis spinosa,35.101871,32.687006
5002587700,1,4,2022,Francolinus francolinus,35.189106,32.612682
5002609942,1,4,2022,Alectoris chukar,35.108036,32.735108
5002583905,1,4,2022,Sterna hirundo,35.156709,32.649834
5002733026,1,5,2022,Trifolium nigrescens,35.027558,32.791529
5002706045,1,5,2022,Rumex dentatus,35.027021,32.793025
5002706063,1,5,2022,Visnaga daucoides,35.024893,32.794826
5002706081,1,5,2022,Melilotus siculus,35.026299,32.801446
5002733071,1,5,2022,Salicornia perennis,35.026588,32.801384
5002733082,1,5,2022,Suaeda splendens,35.026537,32.794774
5002733090,1,5,2022,Parapholis filiformis,35.026043,32.801401
5002733093,1,5,2022,Picris altissima,35.028936,32.80191
5002717327,1,5,2022,Xanthium strumarium,35.098384,32.732061
5002742865,1,6,2022,Microcarbo pygmaeus,35.201027,32.641673
5002592947,1,5,2022,Vanellus spinosus,35.148116,32.66965
5002605852,1,5,2022,Mauremys rivulata,35.17741,32.677414
5002755382,1,6,2022,Francolinus francolinus,35.147998,32.704835
5002631238,1,3,2022,Ommatotriton vittatus,35.092862,32.754554
5002728995,1,7,2022,Bubulcus ibis,35.130047,32.669253
5002739758,1,7,2022,Lepus capensis,35.139116,32.658149
5002767358,1,8,2022,Francolinus francolinus,35.157851,32.667355
5002610451,1,5,2022,Plantago weldenii,35.026891,32.79381
5002615180,1,5,2022,Salicornia europaea,35.032362,32.802329
5002610480,1,5,2022,Parapholis filiformis,35.026321,32.801464
5002615192,1,5,2022,Trifolium spumosum,35.028627,32.801188
5002610492,1,5,2022,Picris altissima,35.027204,32.792223
5002610495,1,5,2022,Heliotropium supinum,35.02644,32.795144
5002610497,1,5,2022,Allium ampeloprasum,35.024657,32.79515
5002610499,1,5,2022,Salicornia perennis,35.032661,32.802167
5002610502,1,5,2022,Spergularia marina,35.028051,32.801043
5002738503,1,8,2022,Sus scrofa,35.164222,32.629331
5002623380,1,5,2022,Lepus capensis,35.14909,32.698929
5002611065,1,6,2022,Circaetus gallicus,35.138665,32.649032
5002661937,1,7,2022,Charaxes jasius,35.044834,32.753799
5002629971,1,8,2022,Alectoris chukar,35.142426,32.665364
5002761179,1,11,2022,Alectoris chukar,35.188829,32.615631
5002639453,1,9,2022,Francolinus francolinus,35.122223,32.679149
5002780096,1,12,2022,Vicia galeata,35.183156,32.678912
5002780109,1,12,2022,Motacilla alba,35.063008,32.759276
5002780874,1,1,2023,Phalacrocorax carbo,35.076586,32.749308
5002780938,1,1,2023,Fulica atra,35.181259,32.678137
5002780963,1,1,2023,Fulica atra,35.080662,32.771981
5002820803,1,2,2023,Anas acuta,35.210278,32.636236
5002671474,1,11,2022,Parietaria judaica,35.179095,32.67682
5002671476,1,11,2022,Lythrum junceum,35.178903,32.676369
5002813424,1,3,2023,Francolinus francolinus,35.164536,32.640305
5002681969,1,1,2023,Alectoris chukar,35.076123,32.774348
5002682152,1,1,2023,Aythya fuligula,35.084787,32.76864
5002689968,1,2,2023,Tringa totanus,35.21031,32.636227
5002863231,1,4,2023,Corvus corax,35.063831,32.805993
5002710704,1,3,2023,Carduelis carduelis,35.06919,32.750293
5002854635,1,5,2023,Canis aureus,35.137726,32.678382
5002719838,1,4,2023,Francolinus francolinus,35.196881,32.641844
5002866335,1,5,2023,Melica minuta,35.0715,32.725192
5002896447,1,5,2023,Crepis hierosolymitana,35.07045,32.727941
5002866337,1,5,2023,Brachypodium pinnatum,35.071166,32.727328
5002896455,1,5,2023,Pinus pinea,35.071701,32.726472
5002864262,1,5,2023,Rhagadiolus edulis,35.073409,32.725329
5002875516,1,5,2023,Testudo graeca,35.124891,32.736544
5002735316,1,4,2023,Felis chaus,35.163532,32.646563
5002866951,1,6,2023,Asparagus palaestinus,35.027601,32.790898
5002867278,1,6,2023,Alectoris chukar,35.122601,32.720366
5002885516,1,6,2023,Marmaronetta angustirostris,35.061304,32.770446
5002878591,1,6,2023,Carex divisa,35.046691,32.801699
5002907692,1,6,2023,Juncus subulatus,35.08071,32.806877
5002737676,1,5,2023,Francolinus francolinus,35.176611,32.641156
5002743623,1,5,2023,Microcarbo pygmaeus,35.125153,32.66897
5002886079,1,7,2023,Limenitis reducta,35.088368,32.706327
5002897734,1,8,2023,Vulpes vulpes,35.047901,32.756931
5002747804,1,5,2023,Lotus longisiliquosus,35.071679,32.726716
5002747806,1,5,2023,Vicia villosa,35.071242,32.726228
5002752570,1,5,2023,Sideritis perfoliata,35.070399,32.726813
5002752572,1,5,2023,Galium hierosolymitanum,35.0698,32.727841
5002747818,1,5,2023,Asphodeline lutea,35.070215,32.72813
5002926348,1,9,2023,Elanus caeruleus,35.222745,32.629968
5002757409,1,6,2023,Hordeum marinum,35.02609,32.794061
5002899943,1,10,2023,Lactuca tuberosa,35.066572,32.725159
5002758017,1,6,2023,Ruppia maritima,35.06157,32.770969
5002762816,1,6,2023,Carex divisa,35.04757,32.799743
5002758038,1,6,2023,Juncus acutus,35.0779,32.808344
5002758040,1,6,2023,,35.079728,32.807083
5002762827,1,6,2023,Centaurium tenuiflorum,35.079611,32.806461
5002933621,1,11,2023,Oxyura leucocephala,35.06082,32.772555
5002771579,1,7,2023,Myocastor coypus,35.176746,32.619001
5002765818,1,7,2023,Nymphaea nouchali,35.02755,32.789933
5002765835,1,7,2023,Circaetus gallicus,35.131401,32.694781
5002919407,1,1,2024,Rubia tenuifolia,35.053543,32.739977
5002766200,1,8,2023,Ciconia ciconia,35.152356,32.638921
5002941718,1,1,2024,Anas crecca,35.074587,32.751993
5002941854,1,1,2024,Oxyura leucocephala,35.146275,32.664419
5002781498,1,8,2023,Dodonaea viscosa,35.02869,32.785868
5002942111,1,1,2024,Cyclamen persicum,35.072532,32.719818
5002942112,1,1,2024,Onopordum cynarocephalum,35.071795,32.720242
5002776004,1,9,2023,Coracias garrulus,35.175055,32.641769
5002816651,1,9,2023,Ciconia ciconia,35.183531,32.625585
5002782237,1,10,2023,Cephalaria joppensis,35.065871,32.72276
5002782242,1,10,2023,Salvia fruticosa,35.047361,32.742639
5002934613,1,2,2024,Alectoris chukar,35.063737,32.723037
5002786002,1,11,2023,Alectoris chukar,35.200538,32.61243
5002935668,1,3,2024,Vulpes vulpes,35.04405,32.750624
5002793783,1,1,2024,Vicia esdraelonensis,35.183412,32.679147
5002794019,1,1,2024,Anas crecca,35.055168,32.770087
5002836797,1,1,2024,Fulica atra,35.081259,32.749457
5002794241,1,1,2024,Fulica atra,35.096265,32.755846
5002794256,1,1,2024,Circus aeruginosus,35.1988,32.643937
5002803429,1,1,2024,Anemone coronaria,35.072478,32.719827
5002966658,1,3,2024,Sarcopoterium spinosum,35.058026,32.751921
5002966661,1,3,2024,Procavia capensis,35.060742,32.748489
5002966664,1,3,2024,Oeosporangium pteridioides,35.05637,32.752983
5002973769,1,4,2024,Anthemis pseudocotula,35.128603,32.699685
5002973771,1,4,2024,Lomelosia argentea,35.127878,32.699125
5002973779,1,4,2024,Silene colorata,35.128198,32.69918
5002973821,1,4,2024,Carlina curetum,35.127879,32.697863
5002973831,1,4,2024,Echium judaeum,35.126216,32.697321
5002973833,1,4,2024,Erinaceus concolor,35.125992,32.697276
5002973837,1,4,2024,Festuca incurva,35.125128,32.697383
5002973853,1,4,2024,Trifolium spumosum,35.122474,32.696624
5002973870,1,4,2024,Sus scrofa,35.136721,32.724829
5002821968,1,3,2024,Calicotome villosa,35.055975,32.753415
5002821971,1,3,2024,Ruscus aculeatus,35.059725,32.750607
5002821976,1,3,2024,Phagnalon rupestre,35.061284,32.749797
5002821979,1,3,2024,Carlina curetum,35.054767,32.754217
5002985329,1,4,2024,Anacamptis pyramidalis,35.084159,32.71992
5002985854,1,5,2024,Myocastor coypus,35.136627,32.65152
5002830954,1,3,2024,Hippocrepis unisiliquosa,35.037994,32.747649
5002974969,1,5,2024,Gundelia tournefortii,35.053597,32.758354
5002974975,1,5,2024,Ailanthus altissima,35.053957,32.76032
5002831058,1,4,2024,Medicago orbicularis,35.128838,32.699757
5002831061,1,4,2024,Calendula arvensis,35.127964,32.69908
5002831065,1,4,2024,Hippocrepis unisiliquosa,35.128198,32.699161
5002876658,1,4,2024,Scorpiurus muricatus,35.128209,32.69917
5002831097,1,4,2024,Verbascum sinuatum,35.127409,32.698963
5002831117,1,4,2024,Acanthus hirsutus,35.126269,32.697348
5002831119,1,4,2024,Trifolium purpureum,35.126099,32.697366
5002831132,1,4,2024,Sarcopoterium spinosum,35.122911,32.696489
5002831138,1,4,2024,Briza maxima,35.122292,32.696777
5002876734,1,4,2024,Bufotes viridis,35.140356,32.71383
5002992550,1,5,2024,Pistacia lentiscus,35.052814,32.741762
5002992841,1,5,2024,Hystrix indica,35.177937,32.625349
5002972822,1,5,2024,Sus scrofa,35.135656,32.72289
5002850833,1,4,2024,Vulpes vulpes,35.044486,32.7513
5002998114,1,8,2024,Meles meles,35.194483,32.645127
5002986908,1,8,2024,Bubulcus ibis,35.178269,32.61929
5002896074,1,5,2024,Micromeria myrtifolia,35.052401,32.758975
5002896084,1,5,2024,Helichrysum sanguineum,35.050617,32.760055
5003002961,1,9,2024,Ruscus aculeatus,35.045557,32.742781
5002859845,1,5,2024,Fumana laevis,35.052759,32.742708
5002859849,1,5,2024,Blackstonia perfoliata,35.052814,32.741762
5002859850,1,5,2024,Lotus hirsutus,35.052237,32.742338
5002915044,1,8,2024,Crex crex,35.221158,32.632321
5157049910,1,1,2025,Tadorna tadorna,35.21129,32.636993
5157049918,1,1,2025,Oxyura leucocephala,35.06082,32.772555
5002887903,1,11,2024,Lepus capensis,35.148335,32.695637
5157063746,1,1,2025,Testudo graeca,35.135564,32.727531
5157052608,1,3,2025,Testudo graeca,35.135564,32.727531
5157063889,1,1,2025,Phalacrocorax carbo,35.085483,32.766504
5157063934,1,1,2025,Carduelis carduelis,35.19929,32.643657
5157063939,1,1,2025,Phoenicopterus roseus,35.211301,32.636993
5157063946,1,1,2025,Vanellus spinosus,35.158897,32.643992
5157063951,1,1,2025,Fulica atra,35.143119,32.665716
5157063996,1,1,2025,Hystrix indica,35.16318,32.646851
5157052951,1,3,2025,Vanessa atalanta,35.051155,32.738604
5157057502,1,4,2025,Teucrium divaricatum,35.071055,32.723072
5157057503,1,4,2025,Torilis trichosperma,35.072006,32.728871
5157057504,1,4,2025,Scilla hyacinthoides,35.07436,32.731759
5157057514,1,4,2025,Phoenicolacerta laevis,35.081418,32.726843
5157057537,1,4,2025,Carex flacca,35.070799,32.723171
5157057781,1,4,2025,Vanellus spinosus,35.191212,32.637633
5157071320,1,4,2025,Lepus capensis,35.18911,32.652195
5157071515,1,4,2025,Meles meles,35.210491,32.633161
5157071557,1,4,2025,Rhamnus lycioides,35.072411,32.722433
5157071558,1,4,2025,Atractylis cancellata,35.072197,32.722668
5157071559,1,4,2025,Medicago polymorpha,35.070239,32.72638
5157071560,1,4,2025,Phagnalon rupestre,35.069983,32.726759
5157071561,1,4,2025,Arbutus andrachne,35.07321,32.729855
5157071564,1,4,2025,Laurus nobilis,35.076558,32.738668
5157071568,1,4,2025,Melissa officinalis,35.079225,32.731511
5157071581,1,4,2025,Oloptum thomasii,35.069675,32.725631
5002527316,1,1,2022,Anas crecca,35.147778,32.715808
5002547991,1,1,2022,Tachybaptus ruficollis,35.191825,32.677336
5002547994,1,1,2022,Egretta garzetta,35.085537,32.766603
5002527519,1,1,2022,Podiceps nigricollis,35.080641,32.771963
5002548293,1,1,2022,Pelecanus onocrotalus,35.136437,32.69143
5002557616,1,1,2022,Carduelis carduelis,35.209223,32.637111
5002577192,1,1,2022,Urtica urens,35.062795,32.80629
5003213579,1,1,2022,Urtica pilulifera,35.063211,32.806236
5003213924,1,1,2022,Phalacrocorax carbo,35.147938,32.665872
5003214059,1,1,2022,Anas platyrhynchos,35.08468,32.76855
5003216524,1,1,2022,Phalacrocorax carbo,35.105294,32.72589
5002556708,1,3,2022,Turdus merula,35.05817,32.742066
5003215618,1,1,2022,Microcarbo pygmaeus,35.209223,32.637111
5002589508,1,4,2022,Pelophylax ridibundus,35.147173,32.66065
5002597707,1,2,2022,Francolinus francolinus,35.18916,32.612529
5002589819,1,4,2022,Otus scops,35.144103,32.723796
5002598092,1,3,2022,Carduelis carduelis,35.081162,32.765616
5002599573,1,4,2022,Ainsworthia cordata,35.076131,32.738866
5002574476,1,4,2022,Hirschfeldia incana,35.102138,32.686844
5002574479,1,4,2022,Coronilla rostrata,35.101148,32.685472
5002574481,1,4,2022,,35.100327,32.68512
5002574528,1,4,2022,Euphorbia helioscopia,35.100466,32.685084
5003219585,1,3,2022,Ophrys fusca,35.051177,32.738496
5003221342,1,3,2022,Garrulus glandarius,35.071335,32.728329
5003222719,1,3,2022,Phoenicolacerta laevis,35.07158,32.728429
5002583898,1,4,2022,Psittacula krameri,35.18192,32.63682
5002583912,1,4,2022,Pelophylax ridibundus,35.145826,32.667782
5003223864,1,4,2022,Carduelis carduelis,35.129698,32.703824
5003223871,1,4,2022,Otus scops,35.129453,32.703761
5002630512,1,5,2022,Francolinus francolinus,35.188531,32.614053
5003224064,1,4,2022,,35.100487,32.685192
5003224109,1,4,2022,Medicago orbicularis,35.103151,32.687061
5002610445,1,5,2022,Cressa cretica,35.027814,32.791196
5002640998,1,5,2022,Parkinsonia aculeata,35.027547,32.791538
5002610481,1,5,2022,Parapholis filiformis,35.026299,32.801455
5002610484,1,5,2022,Asparagus palaestinus,35.027356,32.801457
5002641050,1,5,2022,Juncus subulatus,35.026345,32.794702
5002610500,1,5,2022,Aegilops sharonensis,35.031636,32.802184
5002641057,1,5,2022,Medicago polymorpha,35.026118,32.801401
5002641061,1,5,2022,Anacyclus radiatus,35.028936,32.80191
5003228832,1,4,2022,Galerida cristata,35.188915,32.612889
5003227449,1,4,2022,Iduna pallida,35.174085,32.641697
5003227453,1,4,2022,Psittacula krameri,35.156709,32.649834
5002623413,1,5,2022,Parkinsonia aculeata,35.099755,32.727536
5002661637,1,6,2022,Francolinus francolinus,35.17122,32.636962
5002661839,1,7,2022,Onosma gigantea,35.110722,32.686237
5002634190,1,7,2022,Lepus capensis,35.139116,32.658149
5002643307,1,7,2022,Microcarbo pygmaeus,35.148841,32.652265
5003231928,1,5,2022,Suaeda splendens,35.02701,32.793034
5003231968,1,5,2022,Juncus subulatus,35.026331,32.801464
5003231971,1,5,2022,Thinopyrum elongatum,35.028488,32.801341
5002676670,1,5,2022,Medicago polymorpha,35.028627,32.801188
5003231978,1,5,2022,Juncus maritimus,35.02685,32.792881
5003231983,1,5,2022,Schoenoplectus litoralis,35.023687,32.794527
5003231987,1,5,2022,Schenkia spicata,35.03264,32.80214
5003231990,1,5,2022,Thinopyrum elongatum,35.028627,32.801269
5003232209,1,5,2022,Ipomoea triloba,35.098374,32.732061
5003235510,1,6,2022,Francolinus francolinus,35.157996,32.633315
5003235658,1,7,2022,Felis chaus,35.131211,32.666756
5003237320,1,8,2022,Circaetus gallicus,35.190072,32.639788
5002659763,1,11,2022,Parkinsonia aculeata,35.101071,32.70613
5002671819,1,11,2022,Grus grus,35.194952,32.645622
5003238138,1,9,2022,Herpestes ichneumon,35.149405,32.654935
5002681577,1,12,2022,Anthus cervinus,35.063039,32.759979
5002720610,1,9,2022,Ambrosia confertiflora,35.043086,32.793958
5002671057,1,1,2023,Salamandra infraimmaculata,35.071574,32.718465
5002682174,1,1,2023,Oxyura leucocephala,35.082167,32.772578
5002680378,1,1,2023,Phalacrocorax carbo,35.080662,32.77199
5003241778,1,10,2022,Platalea leucorodia,35.130081,32.666178
5002732180,1,11,2022,Scilla autumnalis,35.097821,32.70308
5002730652,1,3,2023,Sus scrofa,35.176576,32.61763
5002741689,1,12,2022,Felis chaus,35.191148,32.637985
5002742101,1,12,2022,Anthus pratensis,35.06173,32.757777
5002751405,1,1,2023,Canis aureus,35.055846,32.747437
5003245945,1,1,2023,Tachybaptus ruficollis,35.085473,32.76654
5002751701,1,1,2023,Plegadis falcinellus,35.181237,32.678146
5002751738,1,1,2023,Tachybaptus ruficollis,35.191558,32.677029
5002699044,1,3,2023,Gonepteryx cleopatra,35.077136,32.737893
5003246053,1,1,2023,Anas platyrhynchos,35.146594,32.716466
5003247549,1,1,2023,Canis aureus,35.181123,32.627253
5003247687,1,2,2023,Elanus caeruleus,35.132777,32.694692
5002727661,1,4,2023,Cynoglossum creticum,35.077907,32.811076
5002727672,1,4,2023,Ardeola ralloides,35.075259,32.810722
5002747800,1,5,2023,Hypericum thymifolium,35.0715,32.725002
5002747801,1,5,2023,Carex flacca,35.071486,32.727049
5002747805,1,5,2023,Rubia tenuifolia,35.071636,32.726698
5002787419,1,5,2023,Teucrium divaricatum,35.071722,32.726499
5002747807,1,5,2023,Styrax officinalis,35.07118,32.724785
5002752568,1,5,2023,Blackstonia perfoliata,35.072447,32.726635
5003256175,1,4,2023,Cinnyris osea,35.074256,32.810396
5002757410,1,6,2023,Rumex crispus,35.026507,32.793854
5003257573,1,4,2023,Linum strictum,35.053969,32.734081
5003259007,1,4,2023,Lepus capensis,35.140082,32.649394
5002815981,1,5,2023,Myocastor coypus,35.176241,32.632419
5003258260,1,5,2023,Elanus caeruleus,35.16752,32.642128
5003259659,1,5,2023,Canis aureus,35.144243,32.67495
5002806353,1,7,2023,Tringa totanus,35.063542,32.772838
5002825607,1,5,2023,Francolinus francolinus,35.175833,32.641463
5002766112,1,8,2023,Circaetus gallicus,35.192481,32.633666
5003261375,1,5,2023,Fumana laevis,35.071214,32.723622
5003261377,1,5,2023,Ruscus aculeatus,35.071337,32.727094
5002826171,1,5,2023,Laurus nobilis,35.071469,32.724353
5003261385,1,5,2023,Scaligeria napiformis,35.069981,32.727994
5003261393,1,5,2023,Cytinus ruber,35.070194,32.728148
5003261398,1,5,2023,Garidella unguicularis,35.070766,32.723414
5003261399,1,5,2023,Satureja thymbra,35.071717,32.722541
5003261992,1,6,2023,Suaeda splendens,35.026069,32.794061
5002816611,1,9,2023,Diplodus sargus,35.022671,32.800422
5002785417,1,10,2023,Helichrysum sanguineum,35.066614,32.725168
5002845396,1,6,2023,Trifolium scabrum,35.079568,32.806479
5003264200,1,7,2023,Bubulcus ibis,35.098304,32.737237
5002858423,1,8,2023,Alectoris chukar,35.055215,32.748095
5002793853,1,1,2024,Lonicera etrusca,35.053521,32.740383
5002793854,1,1,2024,Dittrichia viscosa,35.05273,32.741266
5003265932,1,8,2023,Francolinus francolinus,35.129023,32.682408
5002836600,1,1,2024,Podiceps nigricollis,35.056195,32.768519
5002799807,1,1,2024,Anas platyrhynchos,35.189957,32.6227
5002800040,1,1,2024,Anas platyrhynchos,35.18128,32.678317
5002803430,1,1,2024,Smilax aspera,35.072489,32.719845
5002837031,1,1,2024,Asphodelus ramosus,35.071464,32.720367
5003267973,1,10,2023,Dactylis glomerata,35.065934,32.723806
5002879317,1,11,2023,Dodonaea viscosa,35.056114,32.753145
5003270274,1,1,2024,Lacerta media,35.060875,32.736485
5003271366,1,1,2024,Osyris alba,35.053511,32.739923
5002880162,1,1,2024,Poterium sanguisorba,35.051132,32.739947
5003271548,1,1,2024,Tringa totanus,35.055168,32.770087
5003272994,1,1,2024,Anas platyrhynchos,35.134649,32.672835
5002890565,1,1,2024,Anas platyrhynchos,35.081335,32.771621
5003271782,1,1,2024,Anas crecca,35.096265,32.755846
5003271970,1,1,2024,Cynoglossum creticum,35.072233,32.719629
5003271973,1,1,2024,Trifolium clypeatum,35.072521,32.719755
5003271983,1,1,2024,Micromeria nervosa,35.072123,32.736626
5002865595,1,3,2024,Cephalaria joppensis,35.058026,32.751921
5002865600,1,3,2024,Sherardia arvensis,35.057652,32.752146
5002865621,1,3,2024,Viburnum tinus,35.038899,32.754765
5003273454,1,2,2024,Lepus capensis,35.190023,32.611276
5002876651,1,4,2024,Onopordum cynarocephalum,35.128507,32.69964
5002876718,1,4,2024,Trifolium campestre,35.123796,32.696778
5002876729,1,4,2024,Trifolium argutum,35.122474,32.696615
5003276486,1,3,2024,Ricotia lunaria,35.055729,32.753677
5003276489,1,3,2024,Arisarum vulgare,35.059148,32.75103
5003278443,1,3,2024,Serapias vomeracea,35.038454,32.747163
5002896075,1,5,2024,Ainsworthia cordata,35.052593,32.759056
5002864341,1,5,2024,Oloptum thomasii,35.053747,32.758372
5003278583,1,4,2024,Alcea setosa,35.127942,32.698963
5003278617,1,4,2024,Vicia peregrina,35.126099,32.697402
5003281959,1,4,2024,Convolvulus dorycnium,35.126046,32.697339
5003278619,1,4,2024,Galerida cristata,35.125374,32.69732
5003281966,1,4,2024,Echinops adenocaulos,35.123796,32.69676
5003281971,1,4,2024,Bauhinia variegata,35.122911,32.696408
5003278635,1,4,2024,Hyparrhenia hirta,35.122367,32.696732
5003281979,1,4,2024,Hordeum murinum,35.121982,32.697399
5002905415,1,5,2024,Arbutus andrachne,35.052814,32.741762
5002860248,1,6,2024,Sus scrofa,35.174843,32.637152
5002868334,1,5,2024,Sus scrofa,35.134086,32.72535
5002874257,1,8,2024,Pelecanus onocrotalus,35.161391,32.643794
5002915060,1,8,2024,Elanus caeruleus,35.18939,32.637723
5003287334,1,5,2024,Eryngium creticum,35.052988,32.758777
5002946870,1,5,2024,Ricotia lunaria,35.053768,32.75867
5003287339,1,5,2024,Ephedra foeminea,35.053298,32.758642
5003287343,1,5,2024,Andropogon distachyos,35.050649,32.760217
5002946872,1,5,2024,Teucrium creticum,35.053219,32.761104
5002878120,1,9,2024,Polygonum argyrocoleum,35.043894,32.789658
5002923752,1,9,2024,Phoenicolacerta laevis,35.046489,32.747011
5003284347,1,5,2024,Carex flacca,35.052759,32.742708
5003284612,1,5,2024,Bubulcus ibis,35.124652,32.716941
5002962785,1,8,2024,Francolinus francolinus,35.210576,32.632927
5003288414,1,9,2024,Rumex maritimus,35.137356,32.702701
5002969520,1,9,2024,Rumex maritimus,35.046428,32.793746
5002970154,1,10,2024,Lepus capensis,35.151923,32.704458
5157082862,1,1,2025,Tachybaptus ruficollis,35.084776,32.768541
5157082868,1,1,2025,Tachybaptus ruficollis,35.080684,32.772008
5003290379,1,11,2024,Lepus capensis,35.14759,32.693031
5157082911,1,1,2025,Aythya ferina,35.128352,32.668269
5157082913,1,1,2025,Tachybaptus ruficollis,35.204267,32.636029
5157060909,1,1,2025,Phoenicopterus roseus,35.211301,32.637002
5157060921,1,1,2025,Anas crecca,35.134308,32.67261
5157060922,1,1,2025,Buteo buteo,35.064683,32.779827
5157060923,1,1,2025,Circus aeruginosus,35.056286,32.771351
5157092684,1,3,2025,Gyps fulvus,35.210236,32.646398
5157092755,1,3,2025,Turdus merula,35.044754,32.738812
5157092971,1,3,2025,Corvus corax,35.175854,32.641463
5157092973,1,3,2025,Corvus corax,35.191127,32.637741
5157065384,1,2,2025,Ciconia nigra,35.173083,32.641444
5157065765,1,3,2025,Ophrys sphegodes,35.051102,32.738342
5157099531,1,4,2025,Aegilops geniculata,35.070788,32.723225
5157099532,1,4,2025,Ruscus aculeatus,35.069846,32.725659
5157099533,1,4,2025,Scaligeria napiformis,35.072006,32.728871
5157099536,1,4,2025,Mercurialis annua,35.077788,32.736767
5157099538,1,4,2025,Andropogon distachyos,35.078195,32.735649
5157099539,1,4,2025,Valantia hispida,35.077939,32.735234
5157099547,1,4,2025,Trifolium campestre,35.084148,32.720056
5157065993,1,3,2025,Gallinula chloropus,35.17578,32.641463
5157065997,1,3,2025,Parus major,35.190935,32.63775
